time,Open,High,Low,Close,Volume
13.01.2018 09:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 10:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 11:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 12:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 13:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 14:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 15:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 16:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 17:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 18:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 19:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 20:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 21:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 22:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 23:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 00:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 01:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 02:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 03:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 04:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 05:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 06:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 07:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 08:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 09:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 10:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 11:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 12:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 13:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 14:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 15:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 16:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 17:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 18:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 19:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 20:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 21:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 22:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 23:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
15.01.2018 00:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
15.01.2018 01:30:00.000 GMT+0430,1.21993,1.21993,1.21993,1.21993,0
15.01.2018 02:30:00.000 GMT+0430,1.21933,1.22080,1.21933,1.22027,2675.6101
15.01.2018 03:30:00.000 GMT+0430,1.22027,1.22117,1.21908,1.21919,4613.0898
15.01.2018 04:30:00.000 GMT+0430,1.21920,1.21988,1.21876,1.21909,9395.2002
15.01.2018 05:30:00.000 GMT+0430,1.21909,1.22086,1.21895,1.21982,11070.5996
15.01.2018 06:30:00.000 GMT+0430,1.21983,1.22082,1.21923,1.21947,8433.8203
15.01.2018 07:30:00.000 GMT+0430,1.21946,1.22041,1.21926,1.22000,7207.2998
15.01.2018 08:30:00.000 GMT+0430,1.22000,1.22110,1.21961,1.22101,8215.8896
15.01.2018 09:30:00.000 GMT+0430,1.22101,1.22400,1.22079,1.22230,11946.9902
15.01.2018 10:30:00.000 GMT+0430,1.22229,1.22300,1.22076,1.22086,11716.0596
15.01.2018 11:30:00.000 GMT+0430,1.22085,1.22203,1.22012,1.22117,11912.7197
15.01.2018 12:30:00.000 GMT+0430,1.22113,1.22345,1.22095,1.22311,11955.5703
15.01.2018 13:30:00.000 GMT+0430,1.22313,1.22693,1.22288,1.22602,14987.0898
15.01.2018 14:30:00.000 GMT+0430,1.22602,1.22964,1.22574,1.22743,16595.3691
15.01.2018 15:30:00.000 GMT+0430,1.22743,1.22823,1.22520,1.22556,10422.8799
15.01.2018 16:30:00.000 GMT+0430,1.22555,1.22725,1.22514,1.22696,10686.1396
15.01.2018 17:30:00.000 GMT+0430,1.22698,1.22861,1.22653,1.22830,11720.71
15.01.2018 18:30:00.000 GMT+0430,1.22830,1.22908,1.22598,1.22615,12340.9697
15.01.2018 19:30:00.000 GMT+0430,1.22615,1.22712,1.22544,1.22596,10700.6699
15.01.2018 20:30:00.000 GMT+0430,1.22598,1.22937,1.22590,1.22657,10234.9199
15.01.2018 21:30:00.000 GMT+0430,1.22657,1.22876,1.22657,1.22715,7511.52
15.01.2018 22:30:00.000 GMT+0430,1.22715,1.22764,1.22681,1.22727,6865.8999
15.01.2018 23:30:00.000 GMT+0430,1.22726,1.22743,1.22631,1.22685,6823.5498
16.01.2018 00:30:00.000 GMT+0430,1.22686,1.22781,1.22634,1.22694,7910.5801
16.01.2018 01:30:00.000 GMT+0430,1.22695,1.22695,1.22634,1.22634,4660.8701
16.01.2018 02:30:00.000 GMT+0430,1.22634,1.22672,1.22627,1.22641,2772.6599
16.01.2018 03:30:00.000 GMT+0430,1.22642,1.22749,1.22612,1.22665,4930.8799
16.01.2018 04:30:00.000 GMT+0430,1.22666,1.22696,1.22605,1.22619,7573.1699
16.01.2018 05:30:00.000 GMT+0430,1.22622,1.22659,1.22478,1.22654,8599.1602
16.01.2018 06:30:00.000 GMT+0430,1.22654,1.22797,1.22592,1.22679,8999.0801
16.01.2018 07:30:00.000 GMT+0430,1.22679,1.22693,1.22552,1.22574,6926.8701
16.01.2018 08:30:00.000 GMT+0430,1.22575,1.22702,1.22574,1.22670,5175.52
16.01.2018 09:30:00.000 GMT+0430,1.22670,1.22699,1.22614,1.22626,5725.4702
16.01.2018 10:30:00.000 GMT+0430,1.22627,1.22828,1.22583,1.22673,10284.5303
16.01.2018 11:30:00.000 GMT+0430,1.22670,1.22677,1.22158,1.22466,20405.1797
16.01.2018 12:30:00.000 GMT+0430,1.22465,1.22674,1.22226,1.22357,16606.8691
16.01.2018 13:30:00.000 GMT+0430,1.22359,1.22409,1.22220,1.22331,15751.0303
16.01.2018 14:30:00.000 GMT+0430,1.22332,1.22386,1.22014,1.22128,15212.8096
16.01.2018 15:30:00.000 GMT+0430,1.22130,1.22238,1.22049,1.22153,10697.1904
16.01.2018 16:30:00.000 GMT+0430,1.22152,1.22402,1.22145,1.22322,12302.4102
16.01.2018 17:30:00.000 GMT+0430,1.22325,1.22357,1.22119,1.22183,14455.2803
16.01.2018 18:30:00.000 GMT+0430,1.22182,1.22184,1.21952,1.22089,15548.2305
16.01.2018 19:30:00.000 GMT+0430,1.22088,1.22338,1.22070,1.22293,15656.9199
16.01.2018 20:30:00.000 GMT+0430,1.22291,1.22483,1.22251,1.22441,12774.29
16.01.2018 21:30:00.000 GMT+0430,1.22440,1.22454,1.22330,1.22435,12070.6797
16.01.2018 22:30:00.000 GMT+0430,1.22435,1.22692,1.22430,1.22671,10517.9004
16.01.2018 23:30:00.000 GMT+0430,1.22672,1.22807,1.22634,1.22719,13352.6904
17.01.2018 00:30:00.000 GMT+0430,1.22717,1.22740,1.22649,1.22665,10377.3096
17.01.2018 01:30:00.000 GMT+0430,1.22664,1.22664,1.22540,1.22601,5890.21
17.01.2018 02:30:00.000 GMT+0430,1.22595,1.22633,1.22541,1.22560,3206.8301
17.01.2018 03:30:00.000 GMT+0430,1.22560,1.22769,1.22559,1.22707,4498.7402
17.01.2018 04:30:00.000 GMT+0430,1.22707,1.23231,1.22639,1.23030,11312.9404
17.01.2018 05:30:00.000 GMT+0430,1.23034,1.23058,1.22854,1.22905,11698.1904
17.01.2018 06:30:00.000 GMT+0430,1.22906,1.22970,1.22672,1.22680,9203.0303
17.01.2018 07:30:00.000 GMT+0430,1.22680,1.22753,1.22593,1.22674,8109.6699
17.01.2018 08:30:00.000 GMT+0430,1.22673,1.22699,1.22484,1.22494,7757.4102
17.01.2018 09:30:00.000 GMT+0430,1.22499,1.22540,1.22372,1.22443,8877.1104
17.01.2018 10:30:00.000 GMT+0430,1.22443,1.22511,1.22150,1.22201,10696.04
17.01.2018 11:30:00.000 GMT+0430,1.22203,1.22350,1.22083,1.22173,16724.4902
17.01.2018 12:30:00.000 GMT+0430,1.22176,1.22439,1.22112,1.22264,16615.2793
17.01.2018 13:30:00.000 GMT+0430,1.22263,1.22435,1.22164,1.22367,13020.3496
17.01.2018 14:30:00.000 GMT+0430,1.22367,1.22497,1.22322,1.22345,12810.1904
17.01.2018 15:30:00.000 GMT+0430,1.22345,1.22370,1.22051,1.22067,11701.2305
17.01.2018 16:30:00.000 GMT+0430,1.22067,1.22141,1.22012,1.22096,11626.5
17.01.2018 17:30:00.000 GMT+0430,1.22096,1.22230,1.21964,1.22190,14959.7803
17.01.2018 18:30:00.000 GMT+0430,1.22193,1.22296,1.22124,1.22216,17005.9297
17.01.2018 19:30:00.000 GMT+0430,1.22215,1.22457,1.22162,1.22423,16277.4199
17.01.2018 20:30:00.000 GMT+0430,1.22425,1.22447,1.22255,1.22283,15975.4805
17.01.2018 21:30:00.000 GMT+0430,1.22283,1.22531,1.22272,1.22517,12513.6602
17.01.2018 22:30:00.000 GMT+0430,1.22516,1.22881,1.22498,1.22770,14627.2803
17.01.2018 23:30:00.000 GMT+0430,1.22768,1.22770,1.22355,1.22376,15640.7598
18.01.2018 00:30:00.000 GMT+0430,1.22374,1.22381,1.22085,1.22128,14406.7998
18.01.2018 01:30:00.000 GMT+0430,1.22131,1.22175,1.21770,1.21851,8316.54
18.01.2018 02:30:00.000 GMT+0430,1.21846,1.21917,1.21650,1.21652,5224.7002
18.01.2018 03:30:00.000 GMT+0430,1.21655,1.21878,1.21655,1.21802,4468.8101
18.01.2018 04:30:00.000 GMT+0430,1.21804,1.22040,1.21791,1.21898,11899.8096
18.01.2018 05:30:00.000 GMT+0430,1.21899,1.21969,1.21797,1.21929,8558.4502
18.01.2018 06:30:00.000 GMT+0430,1.21931,1.22012,1.21908,1.21940,6742.8198
18.01.2018 07:30:00.000 GMT+0430,1.21939,1.21950,1.21734,1.21796,6939.2202
18.01.2018 08:30:00.000 GMT+0430,1.21797,1.21967,1.21790,1.21950,7341.5801
18.01.2018 09:30:00.000 GMT+0430,1.21948,1.22089,1.21940,1.22067,7848.8799
18.01.2018 10:30:00.000 GMT+0430,1.22068,1.22097,1.21961,1.22075,8205.9102
18.01.2018 11:30:00.000 GMT+0430,1.22075,1.22119,1.21864,1.22065,13953.1396
18.01.2018 12:30:00.000 GMT+0430,1.22066,1.22174,1.22018,1.22037,13411.7598
18.01.2018 13:30:00.000 GMT+0430,1.22038,1.22178,1.21960,1.22143,12549.6396
18.01.2018 14:30:00.000 GMT+0430,1.22144,1.22295,1.22122,1.22278,11117.5801
18.01.2018 15:30:00.000 GMT+0430,1.22277,1.22470,1.22272,1.22397,11600.6396
18.01.2018 16:30:00.000 GMT+0430,1.22399,1.22525,1.22340,1.22395,13954.4297
18.01.2018 17:30:00.000 GMT+0430,1.22395,1.22500,1.22273,1.22492,14169.2305
18.01.2018 18:30:00.000 GMT+0430,1.22491,1.22648,1.22418,1.22606,15278.5703
18.01.2018 19:30:00.000 GMT+0430,1.22605,1.22605,1.22308,1.22391,16723.8398
18.01.2018 20:30:00.000 GMT+0430,1.22389,1.22539,1.22265,1.22376,16319.8604
18.01.2018 21:30:00.000 GMT+0430,1.22378,1.22552,1.22205,1.22282,12104.7402
18.01.2018 22:30:00.000 GMT+0430,1.22283,1.22357,1.22198,1.22258,11953.5498
18.01.2018 23:30:00.000 GMT+0430,1.22262,1.22447,1.22248,1.22433,10475.9502
19.01.2018 00:30:00.000 GMT+0430,1.22435,1.22472,1.22262,1.22386,10049.8496
19.01.2018 01:30:00.000 GMT+0430,1.22385,1.22429,1.22365,1.22377,4898.5
19.01.2018 02:30:00.000 GMT+0430,1.22374,1.22442,1.22339,1.22405,3570.9099
19.01.2018 03:30:00.000 GMT+0430,1.22404,1.22462,1.22317,1.22340,4351.8901
19.01.2018 04:30:00.000 GMT+0430,1.22340,1.22536,1.22321,1.22367,9483.1504
19.01.2018 05:30:00.000 GMT+0430,1.22366,1.22455,1.22322,1.22433,9572.5703
19.01.2018 06:30:00.000 GMT+0430,1.22435,1.22559,1.22400,1.22445,10140.0996
19.01.2018 07:30:00.000 GMT+0430,1.22447,1.22701,1.22434,1.22668,10202.1904
19.01.2018 08:30:00.000 GMT+0430,1.22668,1.22668,1.22593,1.22623,6195.6699
19.01.2018 09:30:00.000 GMT+0430,1.22624,1.22637,1.22530,1.22606,5814.1401
19.01.2018 10:30:00.000 GMT+0430,1.22605,1.22683,1.22573,1.22590,8534.6504
19.01.2018 11:30:00.000 GMT+0430,1.22591,1.22789,1.22513,1.22720,14060.6797
19.01.2018 12:30:00.000 GMT+0430,1.22718,1.22847,1.22620,1.22830,13861.9502
19.01.2018 13:30:00.000 GMT+0430,1.22830,1.22953,1.22650,1.22817,15292.8398
19.01.2018 14:30:00.000 GMT+0430,1.22817,1.22841,1.22665,1.22740,12448.8301
19.01.2018 15:30:00.000 GMT+0430,1.22740,1.22770,1.22559,1.22733,13094.8701
19.01.2018 16:30:00.000 GMT+0430,1.22731,1.22731,1.22531,1.22568,11698.9697
19.01.2018 17:30:00.000 GMT+0430,1.22572,1.22692,1.22393,1.22433,19136.8008
19.01.2018 18:30:00.000 GMT+0430,1.22433,1.22526,1.22305,1.22506,17314.9199
19.01.2018 19:30:00.000 GMT+0430,1.22507,1.22571,1.22184,1.22209,17797.0098
19.01.2018 20:30:00.000 GMT+0430,1.22212,1.22392,1.22206,1.22373,13347.71
19.01.2018 21:30:00.000 GMT+0430,1.22375,1.22431,1.22312,1.22325,11065.7695
19.01.2018 22:30:00.000 GMT+0430,1.22323,1.22327,1.22191,1.22325,8598.7197
19.01.2018 23:30:00.000 GMT+0430,1.22326,1.22385,1.22315,1.22330,8607.7197
20.01.2018 00:30:00.000 GMT+0430,1.22333,1.22343,1.22202,1.22209,7727.7202
20.01.2018 01:30:00.000 GMT+0430,1.22207,1.22337,1.22145,1.22145,8177.5498
20.01.2018 02:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 03:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 04:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 05:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 06:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 07:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 08:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 09:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 10:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 11:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 12:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 13:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 14:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 15:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 16:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 17:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 18:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 19:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 20:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 21:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 22:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 23:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 00:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 01:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 02:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 03:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 04:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 05:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 06:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 07:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 08:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 09:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 10:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 11:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 12:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 13:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 14:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 15:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 16:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 17:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 18:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 19:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 20:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 21:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 22:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 23:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
22.01.2018 00:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
22.01.2018 01:30:00.000 GMT+0430,1.22145,1.22145,1.22145,1.22145,0
22.01.2018 02:30:00.000 GMT+0430,1.22702,1.22726,1.22552,1.22590,3243.23
22.01.2018 03:30:00.000 GMT+0430,1.22590,1.22598,1.22338,1.22560,6140.9302
22.01.2018 04:30:00.000 GMT+0430,1.22559,1.22573,1.22413,1.22441,8636.2598
22.01.2018 05:30:00.000 GMT+0430,1.22440,1.22445,1.22251,1.22285,10051.0303
22.01.2018 06:30:00.000 GMT+0430,1.22285,1.22375,1.22264,1.22366,7478.4302
22.01.2018 07:30:00.000 GMT+0430,1.22364,1.22375,1.22247,1.22288,6933.0898
22.01.2018 08:30:00.000 GMT+0430,1.22287,1.22299,1.22162,1.22238,7912.6602
22.01.2018 09:30:00.000 GMT+0430,1.22237,1.22330,1.22172,1.22313,8056.4502
22.01.2018 10:30:00.000 GMT+0430,1.22311,1.22339,1.22138,1.22160,9765.6396
22.01.2018 11:30:00.000 GMT+0430,1.22162,1.22428,1.22156,1.22371,12919.9805
22.01.2018 12:30:00.000 GMT+0430,1.22371,1.22500,1.22350,1.22417,12433.1504
22.01.2018 13:30:00.000 GMT+0430,1.22416,1.22557,1.22416,1.22495,11336.5703
22.01.2018 14:30:00.000 GMT+0430,1.22499,1.22670,1.22475,1.22620,11652.7305
22.01.2018 15:30:00.000 GMT+0430,1.22622,1.22630,1.22513,1.22550,9022.0098
22.01.2018 16:30:00.000 GMT+0430,1.22550,1.22563,1.22390,1.22412,9315.3203
22.01.2018 17:30:00.000 GMT+0430,1.22416,1.22516,1.22335,1.22493,12009.5898
22.01.2018 18:30:00.000 GMT+0430,1.22493,1.22588,1.22383,1.22400,14100.7305
22.01.2018 19:30:00.000 GMT+0430,1.22400,1.22604,1.22383,1.22537,13684.8701
22.01.2018 20:30:00.000 GMT+0430,1.22536,1.22547,1.22281,1.22282,14935.7305
22.01.2018 21:30:00.000 GMT+0430,1.22285,1.22446,1.22240,1.22434,14216.8896
22.01.2018 22:30:00.000 GMT+0430,1.22434,1.22506,1.22392,1.22493,9273.8398
22.01.2018 23:30:00.000 GMT+0430,1.22493,1.22610,1.22474,1.22583,8817.0596
23.01.2018 00:30:00.000 GMT+0430,1.22582,1.22603,1.22543,1.22584,7743.4302
23.01.2018 01:30:00.000 GMT+0430,1.22584,1.22628,1.22567,1.22614,5197.79
23.01.2018 02:30:00.000 GMT+0430,1.22612,1.22642,1.22573,1.22600,3498.99
23.01.2018 03:30:00.000 GMT+0430,1.22599,1.22600,1.22550,1.22562,4055.72
23.01.2018 04:30:00.000 GMT+0430,1.22564,1.22728,1.22560,1.22672,6031.8101
23.01.2018 05:30:00.000 GMT+0430,1.22672,1.22754,1.22626,1.22662,8062.0298
23.01.2018 06:30:00.000 GMT+0430,1.22662,1.22670,1.22508,1.22614,7253.7002
23.01.2018 07:30:00.000 GMT+0430,1.22611,1.22758,1.22546,1.22575,10127.4404
23.01.2018 08:30:00.000 GMT+0430,1.22576,1.22652,1.22550,1.22595,5737.7402
23.01.2018 09:30:00.000 GMT+0430,1.22596,1.22608,1.22516,1.22578,6471
23.01.2018 10:30:00.000 GMT+0430,1.22578,1.22708,1.22439,1.22478,12080.7402
23.01.2018 11:30:00.000 GMT+0430,1.22479,1.22564,1.22382,1.22512,13754.8301
23.01.2018 12:30:00.000 GMT+0430,1.22513,1.22527,1.22230,1.22386,14695.1104
23.01.2018 13:30:00.000 GMT+0430,1.22387,1.22455,1.22311,1.22377,11835.8496
23.01.2018 14:30:00.000 GMT+0430,1.22380,1.22545,1.22380,1.22465,13284.4297
23.01.2018 15:30:00.000 GMT+0430,1.22466,1.22575,1.22362,1.22365,12936.2695
23.01.2018 16:30:00.000 GMT+0430,1.22365,1.22537,1.22340,1.22492,13089.21
23.01.2018 17:30:00.000 GMT+0430,1.22495,1.22647,1.22454,1.22585,14380.1797
23.01.2018 18:30:00.000 GMT+0430,1.22586,1.22832,1.22511,1.22782,15971.8604
23.01.2018 19:30:00.000 GMT+0430,1.22783,1.23061,1.22769,1.22929,22233.6797
23.01.2018 20:30:00.000 GMT+0430,1.22929,1.22944,1.22705,1.22760,17191.2402
23.01.2018 21:30:00.000 GMT+0430,1.22760,1.22901,1.22751,1.22790,10512.8096
23.01.2018 22:30:00.000 GMT+0430,1.22793,1.22891,1.22756,1.22806,11151.0898
23.01.2018 23:30:00.000 GMT+0430,1.22806,1.22953,1.22800,1.22952,11158.0098
24.01.2018 00:30:00.000 GMT+0430,1.22951,1.22969,1.22884,1.22937,7844.02
24.01.2018 01:30:00.000 GMT+0430,1.22939,1.22996,1.22930,1.22982,4211.73
24.01.2018 02:30:00.000 GMT+0430,1.22984,1.22993,1.22955,1.22971,2405.6201
24.01.2018 03:30:00.000 GMT+0430,1.22969,1.23152,1.22935,1.23086,5311.73
24.01.2018 04:30:00.000 GMT+0430,1.23087,1.23126,1.22920,1.22999,8217.54
24.01.2018 05:30:00.000 GMT+0430,1.22997,1.23118,1.22929,1.23069,8616.96
24.01.2018 06:30:00.000 GMT+0430,1.23068,1.23183,1.23016,1.23099,11192.0898
24.01.2018 07:30:00.000 GMT+0430,1.23098,1.23163,1.23011,1.23145,7479.5698
24.01.2018 08:30:00.000 GMT+0430,1.23145,1.23353,1.23145,1.23215,9169.9199
24.01.2018 09:30:00.000 GMT+0430,1.23215,1.23250,1.23137,1.23246,6619.73
24.01.2018 10:30:00.000 GMT+0430,1.23245,1.23290,1.23064,1.23093,11987.5703
24.01.2018 11:30:00.000 GMT+0430,1.23095,1.23198,1.23028,1.23123,13036.6504
24.01.2018 12:30:00.000 GMT+0430,1.23121,1.23446,1.23114,1.23399,16795.1699
24.01.2018 13:30:00.000 GMT+0430,1.23399,1.23558,1.23367,1.23370,18166.0098
24.01.2018 14:30:00.000 GMT+0430,1.23369,1.23478,1.23339,1.23372,14924.3604
24.01.2018 15:30:00.000 GMT+0430,1.23370,1.23489,1.23294,1.23399,13849.3701
24.01.2018 16:30:00.000 GMT+0430,1.23400,1.23457,1.23308,1.23385,14499.25
24.01.2018 17:30:00.000 GMT+0430,1.23385,1.23678,1.23382,1.23657,20304.1504
24.01.2018 18:30:00.000 GMT+0430,1.23656,1.23963,1.23630,1.23921,18399.8809
24.01.2018 19:30:00.000 GMT+0430,1.23921,1.24020,1.23802,1.23806,22946.9004
24.01.2018 20:30:00.000 GMT+0430,1.23809,1.23971,1.23768,1.23898,17245.2109
24.01.2018 21:30:00.000 GMT+0430,1.23897,1.23961,1.23826,1.23914,11754.7998
24.01.2018 22:30:00.000 GMT+0430,1.23914,1.24146,1.23902,1.24122,13914.9502
24.01.2018 23:30:00.000 GMT+0430,1.24121,1.24149,1.23977,1.24045,11314.8203
25.01.2018 00:30:00.000 GMT+0430,1.24043,1.24058,1.23946,1.23988,10576.1299
25.01.2018 01:30:00.000 GMT+0430,1.23990,1.24099,1.23976,1.24076,7044.6401
25.01.2018 02:30:00.000 GMT+0430,1.24071,1.24098,1.24008,1.24040,3629.3999
25.01.2018 03:30:00.000 GMT+0430,1.24040,1.24045,1.23903,1.23923,4545.2202
25.01.2018 04:30:00.000 GMT+0430,1.23921,1.23997,1.23845,1.23983,10480.4902
25.01.2018 05:30:00.000 GMT+0430,1.23984,1.24106,1.23896,1.24102,9203.8301
25.01.2018 06:30:00.000 GMT+0430,1.24103,1.24276,1.24055,1.24226,12139.3096
25.01.2018 07:30:00.000 GMT+0430,1.24226,1.24400,1.24199,1.24314,12790.7197
25.01.2018 08:30:00.000 GMT+0430,1.24313,1.24387,1.24259,1.24358,8747.6396
25.01.2018 09:30:00.000 GMT+0430,1.24358,1.24485,1.24261,1.24480,9426.6299
25.01.2018 10:30:00.000 GMT+0430,1.24480,1.24593,1.24227,1.24356,15014.4697
25.01.2018 11:30:00.000 GMT+0430,1.24354,1.24418,1.24089,1.24189,22741.6406
25.01.2018 12:30:00.000 GMT+0430,1.24187,1.24196,1.23893,1.23967,19658.5508
25.01.2018 13:30:00.000 GMT+0430,1.23968,1.24333,1.23966,1.24319,15786.0801
25.01.2018 14:30:00.000 GMT+0430,1.24318,1.24320,1.24079,1.24133,14384.8799
25.01.2018 15:30:00.000 GMT+0430,1.24133,1.24211,1.23984,1.24031,12185.6504
25.01.2018 16:30:00.000 GMT+0430,1.24032,1.24149,1.23971,1.24044,14160.1904
25.01.2018 17:30:00.000 GMT+0430,1.24048,1.24979,1.24029,1.24965,28009.5508
25.01.2018 18:30:00.000 GMT+0430,1.24965,1.25373,1.24622,1.24900,29388.9805
25.01.2018 19:30:00.000 GMT+0430,1.24901,1.25301,1.24840,1.25039,19950.8691
